RUN	RecordedSimulation	recordedsimulation	1621251133295	postgres_after_repeat10_linux	3.5.1
USER	RecordedSimulation	START	1621251133869
REQUEST		init_5_player	1621251133883	1621251134026	OK	 
REQUEST		set_name_1	1621251135037	1621251135045	OK	 
REQUEST		set_name_2	1621251136046	1621251136050	OK	 
REQUEST		set_name_3	1621251137051	1621251137054	OK	 
REQUEST		set_name_4	1621251138055	1621251138058	OK	 
REQUEST		set_color_1	1621251139060	1621251139069	OK	 
REQUEST		set_color_2	1621251140070	1621251140073	OK	 
REQUEST		set_color_3	1621251141074	1621251141077	OK	 
REQUEST		set_color_4	1621251142079	1621251142082	OK	 
REQUEST		start_game	1621251143083	1621251143086	OK	 
REQUEST		move_mrx_65_taxi	1621251144087	1621251144101	OK	 
REQUEST		move_dt1_67_underground	1621251145102	1621251145110	OK	 
REQUEST		move_dt2_27_taxi	1621251146112	1621251146118	OK	 
REQUEST		move_dt3_55_bus	1621251147120	1621251147133	OK	 
REQUEST		move_dt4_48_taxi	1621251148134	1621251148145	OK	 
REQUEST		save	1621251150146	1621251150252	OK	 
REQUEST		load	1621251152256	1621251152320	OK	 
REQUEST		init_5_player	1621251152321	1621251152405	OK	 
REQUEST		set_name_1	1621251153407	1621251153410	OK	 
REQUEST		set_name_2	1621251154413	1621251154416	OK	 
REQUEST		set_name_3	1621251155417	1621251155420	OK	 
REQUEST		set_name_4	1621251156422	1621251156426	OK	 
REQUEST		set_color_1	1621251157427	1621251157430	OK	 
REQUEST		set_color_2	1621251158431	1621251158433	OK	 
REQUEST		set_color_3	1621251159435	1621251159438	OK	 
REQUEST		set_color_4	1621251160439	1621251160443	OK	 
REQUEST		start_game	1621251161444	1621251161446	OK	 
REQUEST		move_mrx_65_taxi	1621251162447	1621251162455	OK	 
REQUEST		move_dt1_67_underground	1621251163457	1621251163461	OK	 
REQUEST		move_dt2_27_taxi	1621251164462	1621251164467	OK	 
REQUEST		move_dt3_55_bus	1621251165469	1621251165474	OK	 
REQUEST		move_dt4_48_taxi	1621251166477	1621251166482	OK	 
REQUEST		save	1621251168483	1621251168561	OK	 
REQUEST		load	1621251170563	1621251170658	OK	 
REQUEST		init_5_player	1621251170658	1621251170716	OK	 
REQUEST		set_name_1	1621251171718	1621251171721	OK	 
REQUEST		set_name_2	1621251172722	1621251172725	OK	 
REQUEST		set_name_3	1621251173726	1621251173729	OK	 
REQUEST		set_name_4	1621251174729	1621251174732	OK	 
REQUEST		set_color_1	1621251175735	1621251175738	OK	 
REQUEST		set_color_2	1621251176740	1621251176743	OK	 
REQUEST		set_color_3	1621251177746	1621251177749	OK	 
REQUEST		set_color_4	1621251178750	1621251178754	OK	 
REQUEST		start_game	1621251179755	1621251179758	OK	 
REQUEST		move_mrx_65_taxi	1621251180760	1621251180764	OK	 
REQUEST		move_dt1_67_underground	1621251181765	1621251181770	OK	 
REQUEST		move_dt2_27_taxi	1621251182771	1621251182775	OK	 
REQUEST		move_dt3_55_bus	1621251183777	1621251183781	OK	 
REQUEST		move_dt4_48_taxi	1621251184783	1621251184787	OK	 
REQUEST		save	1621251186788	1621251186872	OK	 
REQUEST		load	1621251188873	1621251188964	OK	 
REQUEST		init_5_player	1621251188965	1621251189024	OK	 
REQUEST		set_name_1	1621251190025	1621251190027	OK	 
REQUEST		set_name_2	1621251191028	1621251191031	OK	 
REQUEST		set_name_3	1621251192032	1621251192034	OK	 
REQUEST		set_name_4	1621251193036	1621251193038	OK	 
REQUEST		set_color_1	1621251194039	1621251194042	OK	 
REQUEST		set_color_2	1621251195043	1621251195046	OK	 
