RUN	RecordedSimulation	recordedsimulation	1621185420632	postgres_before_repeat10_linux	3.5.1
USER	RecordedSimulation	START	1621185421239
REQUEST		init_5_player	1621185421263	1621185421461	OK	 
REQUEST		set_name_1	1621185422478	1621185422486	OK	 
REQUEST		set_name_2	1621185423488	1621185423491	OK	 
REQUEST		set_name_3	1621185424493	1621185424496	OK	 
REQUEST		set_name_4	1621185425498	1621185425501	OK	 
REQUEST		set_color_1	1621185426502	1621185426507	OK	 
REQUEST		set_color_2	1621185427507	1621185427511	OK	 
REQUEST		set_color_3	1621185428513	1621185428516	OK	 
REQUEST		set_color_4	1621185429518	1621185429522	OK	 
REQUEST		start_game	1621185430524	1621185430527	OK	 
REQUEST		move_mrx_65_taxi	1621185431528	1621185431543	OK	 
REQUEST		move_dt1_67_underground	1621185432545	1621185432553	OK	 
REQUEST		move_dt2_27_taxi	1621185433554	1621185433563	OK	 
REQUEST		move_dt3_55_bus	1621185434563	1621185434569	OK	 
REQUEST		move_dt4_48_taxi	1621185435570	1621185435576	OK	 
REQUEST		save	1621185437577	1621185438078	OK	 
REQUEST		load	1621185440080	1621185440252	OK	 
REQUEST		init_5_player	1621185440253	1621185440337	OK	 
REQUEST		set_name_1	1621185441338	1621185441341	OK	 
REQUEST		set_name_2	1621185442343	1621185442346	OK	 
REQUEST		set_name_3	1621185443349	1621185443351	OK	 
REQUEST		set_name_4	1621185444352	1621185444355	OK	 
REQUEST		set_color_1	1621185445358	1621185445361	OK	 
REQUEST		set_color_2	1621185446363	1621185446365	OK	 
REQUEST		set_color_3	1621185447366	1621185447369	OK	 
REQUEST		set_color_4	1621185448370	1621185448373	OK	 
REQUEST		start_game	1621185449374	1621185449377	OK	 
REQUEST		move_mrx_65_taxi	1621185450378	1621185450383	OK	 
REQUEST		move_dt1_67_underground	1621185451383	1621185451388	OK	 
REQUEST		move_dt2_27_taxi	1621185452390	1621185452395	OK	 
REQUEST		move_dt3_55_bus	1621185453396	1621185453401	OK	 
REQUEST		move_dt4_48_taxi	1621185454402	1621185454406	OK	 
REQUEST		save	1621185456408	1621185456530	OK	 
REQUEST		load	1621185458531	1621185458623	OK	 
REQUEST		init_5_player	1621185458624	1621185458703	OK	 
REQUEST		set_name_1	1621185459705	1621185459707	OK	 
REQUEST		set_name_2	1621185460709	1621185460713	OK	 
REQUEST		set_name_3	1621185461714	1621185461716	OK	 
REQUEST		set_name_4	1621185462718	1621185462720	OK	 
REQUEST		set_color_1	1621185463723	1621185463726	OK	 
REQUEST		set_color_2	1621185464726	1621185464729	OK	 
REQUEST		set_color_3	1621185465732	1621185465734	OK	 
REQUEST		set_color_4	1621185466737	1621185466739	OK	 
REQUEST		start_game	1621185467741	1621185467743	OK	 
REQUEST		move_mrx_65_taxi	1621185468744	1621185468748	OK	 
REQUEST		move_dt1_67_underground	1621185469750	1621185469754	OK	 
REQUEST		move_dt2_27_taxi	1621185470755	1621185470759	OK	 
REQUEST		move_dt3_55_bus	1621185471760	1621185471764	OK	 
REQUEST		move_dt4_48_taxi	1621185472765	1621185472769	OK	 
REQUEST		save	1621185474770	1621185474892	OK	 
REQUEST		load	1621185476892	1621185476983	OK	 
REQUEST		init_5_player	1621185476983	1621185477048	OK	 
REQUEST		set_name_1	1621185478049	1621185478052	OK	 
REQUEST		set_name_2	1621185479054	1621185479056	OK	 
REQUEST		set_name_3	1621185480057	1621185480059	OK	 
REQUEST		set_name_4	1621185481060	1621185481063	OK	 
REQUEST		set_color_1	1621185482068	1621185482071	OK	 
REQUEST		set_color_2	1621185483074	1621185483077	OK	 
REQUEST		set_color_3	1621185484078	1621185484081	OK	 
REQUEST		set_color_4	1621185485082	1621185485085	OK	 
REQUEST		start_game	1621185486085	1621185486087	OK	 
REQUEST		move_mrx_65_taxi	1621185487089	1621185487092	OK	 
REQUEST		move_dt1_67_underground	1621185488093	1621185488097	OK	 
REQUEST		move_dt2_27_taxi	1621185489099	1621185489102	OK	 
REQUEST		move_dt3_55_bus	1621185490104	1621185490108	OK	 
REQUEST		move_dt4_48_taxi	1621185491109	1621185491113	OK	 
REQUEST		save	1621185493116	1621185493220	OK	 
REQUEST		load	1621185495222	1621185495300	OK	 
REQUEST		init_5_player	1621185495300	1621185495356	OK	 
REQUEST		set_name_1	1621185496358	1621185496360	OK	 
REQUEST		set_name_2	1621185497362	1621185497364	OK	 
REQUEST		set_name_3	1621185498365	1621185498367	OK	 
