RUN	RecordedSimulation	recordedsimulation	1621007820999	First Run with mongoDB	3.5.1
USER	RecordedSimulation	START	1621007822224
REQUEST		init_3_player	1621007822257	1621007822672	OK	 
REQUEST		set_name_1	1621007824699	1621007824710	OK	 
REQUEST		set_name_2	1621007826713	1621007826721	OK	 
REQUEST		set_name_3	1621007828730	1621007828737	OK	 
REQUEST		set_name_4	1621007830743	1621007830749	OK	 
REQUEST		set_color_1	1621007832756	1621007832767	OK	 
REQUEST		set_color_2	1621007834777	1621007834786	OK	 
REQUEST		set_color_3	1621007836793	1621007836803	OK	 
REQUEST		set_color_4	1621007838804	1621007838812	OK	 
REQUEST		start_game	1621007840818	1621007840824	OK	 
REQUEST		move_mrx_65_taxi	1621007842839	1621007842863	OK	 
REQUEST		move_dt1_67_underground	1621007844874	1621007844886	OK	 
REQUEST		move_dt2_27_taxi	1621007846902	1621007846913	OK	 
REQUEST		move_dt3_55_bus	1621007848926	1621007848935	OK	 
REQUEST		move_dt4_48_taxi	1621007850951	1621007850959	OK	 
REQUEST		save	1621007853962	1621007854432	OK	 
REQUEST		load	1621007857460	1621007857654	OK	 
USER	RecordedSimulation	END	1621007857657
